px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.52206	-12.6467	-2.64862	-0.751853	-1.05006	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.260023
5.39711	-12.5503	-2.67622	-0.793949	-1.03327	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	1.32712
5.29479	-12.4416	-2.68236	-0.849901	-1.03212	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0909639
5.15662	-12.3384	-2.90716	-0.87433	-0.998873	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	4.01387
5.05396	-12.2165	-2.91353	-0.925268	-0.994858	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.650255
4.96074	-12.1372	-2.27673	-0.953977	-0.967004	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	5.60571
4.88891	-12.0323	-2.28184	-1.00612	-0.965681	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.110161
4.77986	-11.8788	-3.22602	-1.04819	-0.954753	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	7.34645
4.69377	-11.725	-3.22634	-1.09859	-0.952611	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.193095
4.62181	-11.6336	-2.23976	-1.12793	-0.927098	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	10.2106
4.57113	-11.5224	-2.23923	-1.17777	-0.925988	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0609022
4.49371	-11.3329	-3.41799	-1.22701	-0.924038	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	10.9588
4.43571	-11.1551	-3.41669	-1.27826	-0.924593	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0175774
4.41287	-11.0612	-2.149	-1.32932	-0.925923	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	13.0246
4.38697	-10.946	-2.14852	-1.37969	-0.925315	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0205819
4.38092	-10.8214	-2.09128	-1.44461	-0.94036	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.04848
4.37014	-10.7034	-2.09895	-1.49798	-0.942026	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.237333
4.38832	-10.5255	-2.91452	-1.57314	-0.972209	4.45256	-10.5332	4.45	-10.5	0	3.00113	9.62846
4.39339	-10.3784	-2.91946	-1.6231	-0.973737	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.164918
4.44149	-10.2153	-2.74497	-1.71184	-1.01982	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	7.39753
4.46667	-10.0785	-2.75466	-1.76505	-1.0224	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.414324
4.53574	-9.90436	-2.99409	-1.85097	-1.06279	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	5.80868
4.58367	-9.76201	-3.00197	-1.90605	-1.06503	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.262188
4.65593	-9.65	-2.12984	-1.9974	-1.10773	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	11.8987
4.70893	-9.54523	-2.13623	-2.05906	-1.10877	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0592737
4.79272	-9.37273	-3.16007	-2.10842	-1.09237	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	10.4275
4.88622	-9.22852	-3.15164	-2.16863	-1.09237	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.038347
4.97105	-9.07207	-3.40979	-2.20447	-1.0601	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	2.95775
5.08476	-8.9273	-3.38944	-2.26232	-1.05942	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.132673
5.16135	-8.76854	-3.58907	-2.2759	-0.999023	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	9.04548
5.29183	-8.6233	-3.57277	-2.33052	-0.998508	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.059519
5.36652	-8.54215	-2.96584	-2.37873	-0.990575	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	3.41272
5.48346	-8.43281	-2.94245	-2.43202	-0.989472	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.127016
5.50356	-8.31775	-2.61859	-2.41938	-0.896057	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	32.907
5.60894	-8.2253	-2.58529	-2.4676	-0.895065	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.222413
5.71265	-8.17397	-2.37941	-2.53464	-0.919896	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	3.44007
5.82336	-8.09658	-2.41316	-2.58401	-0.918969	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.242168
5.89805	-7.936	-2.04925	-2.54674	-0.797423	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	76.7547
5.99528	-7.86563	-2.10691	-2.58804	-0.795235	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.764238
6.13507	-7.72675	-2.35604	-2.58702	-0.735571	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	20.2291
6.24528	-7.6531	-2.38241	-2.62465	-0.733268	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.3886
6.35793	-7.51888	-2.19659	-2.60466	-0.655113	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	24.1034
6.4601	-7.45129	-2.21474	-2.63751	-0.652586	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.39413
6.62165	-7.3266	-2.58266	-2.64127	-0.613047	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	7.64856
6.74526	-7.25182	-2.61119	-2.67111	-0.609886	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.578448
6.84175	-7.12756	-2.09428	-2.63851	-0.528661	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	21.9322
6.94355	-7.06614	-2.13057	-2.66427	-0.525782	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.572239
7.12183	-6.93853	-2.83035	-2.65938	-0.490281	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	8.86838
7.24565	-6.86582	-2.85776	-2.67975	-0.486895	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.681149
7.27594	-6.72573	-1.61457	-2.59432	-0.354808	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	60.4385
7.34154	-6.67466	-1.64215	-2.60744	-0.351275	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.872749
7.5713	-6.58522	-3.57016	-2.6652	-0.398866	7.67988	-6.69347	7.5	-6.55	2.72747	0	55.6064
7.74012	-6.49896	-3.52594	-2.68756	-0.399915	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.598113
7.76691	-6.45015	-1.93077	-2.66841	-0.346998	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	22.6836
7.85945	-6.39821	-1.9401	-2.68537	-0.345439	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.170583
8.02337	-6.32307	-2.8348	-2.71044	-0.354474	7.9171	-6.24084	8	-6.3	2.72648	0.908821	7.68461
8.16346	-6.25709	-2.83462	-2.7288	-0.35372	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.0479095
8.20519	-6.14813	-1.31531	-2.66573	-0.255148	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	46.8142
8.27276	-6.10825	-1.3632	-2.67603	-0.251424	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.3617
8.50231	-5.97022	-3.28577	-2.66939	-0.231699	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	30.1111
8.66144	-5.88719	-3.28408	-2.68106	-0.230985	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.0410803
8.74103	-5.78241	-2.24701	-2.63395	-0.159491	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	17.8405
8.84792	-5.71863	-2.26205	-2.64048	-0.157573	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.213985
9.02102	-5.59169	-2.97763	-2.62407	-0.131465	8.91028	-5.47662	9	-5.55	2.73109	1.82073	6.20588
9.15988	-5.50767	-2.98103	-2.62924	-0.129988	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.140841
9.25725	-5.39955	-2.30473	-2.59064	-0.0755335	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	11.4484
9.36096	-5.32849	-2.31237	-2.59209	-0.0735549	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.269339
9.52051	-5.20482	-2.90588	-2.57701	-0.0535965	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	4.12836
9.65244	-5.11493	-2.91735	-2.57738	-0.0515156	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.254674
9.68272	-5.00514	-1.58404	-2.50401	0.0408698	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	39.3398
9.74452	-4.95215	-1.60669	-2.49895	0.0435267	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.513973
9.86635	-4.82731	-2.11424	-2.46705	0.0766333	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	7.01547
9.95365	-4.7495	-2.12899	-2.46008	0.0788182	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.361377
10.0788	-4.61435	-2.44289	-2.42779	0.110552	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	5.29314
10.1756	-4.52126	-2.45585	-2.41877	0.11289	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.341745
10.3549	-4.37857	-3.47682	-2.42833	0.0918583	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	9.42249
10.4946	-4.25208	-3.46756	-2.42213	0.0924429	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0997686
10.4788	-4.13113	-1.56731	-2.31497	0.217483	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	57.2982
10.5369	-4.06073	-1.60506	-2.29991	0.220582	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.574445
10.6516	-3.87644	-2.35916	-2.24622	0.266401	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	11.3998
10.7334	-3.7679	-2.40365	-2.22912	0.268912	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.642642
10.8711	-3.596	-3.19281	-2.22049	0.259275	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	5.41088
10.9727	-3.45593	-3.18029	-2.20563	0.259458	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.067062
10.9886	-3.32331	-2.24105	-2.12494	0.340778	11.0183	-3.30073	11	-3.3	0.908549	2.72563	20.7537
11.0533	-3.21325	-2.27142	-2.10472	0.342367	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.22335
11.1077	-3.053	-2.2995	-2.05008	0.385073	11.1054	-3.01303	11.1	-3	0.90888	2.72663	6.62115
11.1624	-2.93382	-2.33521	-2.02636	0.38724	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.369891
11.2218	-2.74816	-2.62546	-1.97596	0.421644	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	4.66748
11.2743	-2.60961	-2.65564	-1.95065	0.423387	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.256565
11.188	-2.46076	-1.65308	-1.77864	0.609964	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	108.559
11.2018	-2.36135	-1.71696	-1.74211	0.612352	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.750093
11.3149	-2.16873	-2.24028	-1.79482	0.500449	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	107.859
11.3416	-2.04252	-2.28469	-1.76724	0.500562	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.253137
11.344	-1.82544	-2.82344	-1.69735	0.552463	11.224	-1.77367	11.35	-1.8	0	2.71996	11.393
11.3617	-1.66862	-2.83932	-1.66692	0.55245	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.0305481
11.3604	-1.49572	-2.96272	-1.62068	0.571537	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.980266
11.3635	-1.33426	-2.95389	-1.58841	0.572139	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.0348842
11.2097	-1.16723	-3.46814	-1.39888	0.769648	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	104.154
11.1748	-1.00022	-3.4442	-1.35944	0.770379	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.111085
11.1048	-0.872525	-3.39244	-1.29107	0.806184	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	4.6421
11.0559	-0.712488	-3.3794	-1.25073	0.806448	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0476128
10.9428	-0.601319	-3.52334	-1.1514	0.873402	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	16.6628
10.8584	-0.433363	-3.47643	-1.10084	0.876015	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.644158
10.7635	-0.381148	-2.9596	-1.01239	0.92259	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	9.96733
10.6734	-0.250758	-2.92641	-0.959481	0.924921	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.497069
10.5025	-0.158378	-4.13745	-0.848245	1.00513	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	45.2627
10.3608	-0.0133912	-4.1029	-0.794656	1.0088	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.17088
10.2652	-0.0305114	-2.77863	-0.696448	1.06189	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	26.0852
10.1546	0.0522594	-2.7624	-0.641049	1.06425	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.462186
10.0572	0.0659447	-2.33633	-0.557027	1.09952	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	6.32175
9.9539	0.123095	-2.33136	-0.500309	1.10108	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.239995
9.80793	0.122278	-2.95436	-0.392859	1.16223	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	24.8548
9.66802	0.171625	-2.94611	-0.332003	1.16509	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.836892
9.5178	0.165004	-3.0047	-0.231816	1.21399	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	9.78793
9.36714	0.193772	-3.00645	-0.169411	1.21542	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.189587
9.26798	0.17099	-1.98454	-0.0736122	1.24937	9.46113	0.134275	9.25	0.15	-1.81915	0	12.435
9.15695	0.174933	-1.9876	-0.00437275	1.24973	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0261168
8.99918	0.183655	-2.90584	0.0476794	1.23802	9.02723	0.196492	9	0.2	-2.99927	0.99976	7.59448
8.85167	0.173437	-2.91017	0.108571	1.23646	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.312879
8.71023	0.194704	-3.01213	0.127789	1.18709	8.67607	0.247512	8.7	0.25	-2.99873	0	7.6834
8.56084	0.172363	-3.01215	0.185878	1.18544	8.54916	0.247046	8.55	0.25	-2.99871	0	0.258565
8.43539	0.19307	-2.65273	0.199595	1.12517	8.44086	0.253341	8.4	0.25	-2.72872	0	11.3996
8.2881	0.161078	-2.65903	0.25992	1.1228	8.2302	0.258614	8.25	0.25	-2.72871	0	0.591446
8.14772	0.159306	-2.98747	0.275702	1.07471	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	8.16822
7.99976	0.114631	-2.99502	0.329175	1.07396	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.140377
7.85752	0.103331	-3.15525	0.341517	1.0232	7.82213	0.149733	7.8	0.15	-3.00101	0	8.39698
7.70373	0.0480735	-3.15938	0.390741	1.02041	7.63383	0.15164	7.65	0.15	-3.00099	0	0.720654
7.57834	0.0447	-2.75561	0.397031	0.957467	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	13.8551
7.43202	-0.0166229	-2.76259	0.447799	0.954794	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.629374
7.33781	-0.036058	-2.30423	0.470253	0.922188	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	5.86407
7.22835	-0.0904332	-2.3127	0.514954	0.920347	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.356403
7.06001	-0.17076	-3.21827	0.550551	0.899823	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	9.69042
6.90652	-0.266637	-3.22169	0.598804	0.898237	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.179472
6.86225	-0.336201	-1.76497	0.676021	0.945973	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	25.3206
6.79033	-0.393849	-1.77589	0.722969	0.945776	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.193193
6.67199	-0.520269	-2.68027	0.786985	0.968193	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	9.97304
6.5769	-0.617533	-2.68465	0.834795	0.9676	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.04174
6.51672	-0.752331	-2.14844	0.935783	1.04464	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	25.3064
6.45506	-0.842975	-2.17114	0.989145	1.04616	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.62509
6.3837	-1.03382	-2.56798	1.09469	1.12255	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	28.0268
6.33102	-1.1522	-2.58865	1.15257	1.12449	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.41271
6.32691	-1.35676	-2.82455	1.28605	1.23446	6.5527	-1.43518	6.35	-1.4	0	-3.00132	41.2357
6.29737	-1.49599	-2.83998	1.35017	1.23676	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.308036
6.27923	-1.63642	-2.73157	1.42353	1.24378	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.381445
6.26849	-1.78521	-2.71406	1.49432	1.24589	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.332585
6.29379	-1.95385	-3.15152	1.58448	1.28283	6.34522	-1.96081	6.35	-1.95	0	-3.99976	6.73302
6.30443	-2.11226	-3.15362	1.64993	1.28387	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0703273
6.28163	-2.2152	-2.37232	1.68407	1.24458	6.3068	-2.23646	6.35	-2.25	0	-2	10.3219
6.30291	-2.33411	-2.376	1.74777	1.24561	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.115045
6.30205	-2.46308	-2.27328	1.78815	1.21907	6.26272	-2.46894	6.35	-2.5	0	-3	3.69847
6.33399	-2.57612	-2.28748	1.85008	1.21943	6.36265	-2.64414	6.35	-2.65	0	-3	0.256127
6.3726	-2.75179	-3.01091	1.89962	1.20692	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	5.34283
6.42963	-2.89527	-3.02193	1.96099	1.20734	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.19233
6.4688	-3.09414	-3.4639	1.98474	1.16514	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	8.62706
6.54669	-3.25426	-3.48119	2.04307	1.16437	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.532859
6.56079	-3.38493	-2.37286	2.06063	1.10877	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	20.3245
6.62792	-3.50018	-2.38256	2.12159	1.10833	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.140166
6.68585	-3.65017	-2.82979	2.14891	1.07645	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	5.44846
6.76766	-3.76872	-2.83898	2.20215	1.07541	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.283069
6.79803	-3.91879	-2.50326	2.20027	1.00513	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	20.2236
6.88446	-4.03147	-2.51861	2.25444	1.00328	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.723638
6.89686	-4.16207	-1.94661	2.23762	0.919422	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	30.5877
6.96731	-4.2474	-1.958	2.2873	0.918036	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.424525
7.02072	-4.39872	-2.55753	2.27287	0.848745	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	25.0075
7.10555	-4.4976	-2.568	2.31311	0.845947	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	1.22042
7.1743	-4.68727	-3.32958	2.27439	0.750881	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	41.843
7.28696	-4.81598	-3.3407	2.31054	0.74873	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.639837
7.29764	-4.94037	-2.26744	2.26996	0.653369	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	38.4434
7.37516	-5.03043	-2.28002	2.30107	0.651014	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.738857
7.41735	-5.17418	-2.52398	2.26859	0.573774	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	22.7822
7.50197	-5.2748	-2.53783	2.29471	0.5703	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	1.46053
7.55154	-5.43256	-2.82282	2.25596	0.490303	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	25.5569
7.64773	-5.54626	-2.83673	2.27969	0.488808	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.494364
7.69077	-5.68679	-2.592	2.24558	0.417865	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	18.9878
7.7781	-5.79449	-2.61045	2.2643	0.414702	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	1.30837
7.83898	-5.94078	-2.85806	2.23994	0.360658	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	11.9131
7.93353	-6.05731	-2.87065	2.25719	0.359324	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.386791
7.97705	-6.16576	-2.24295	2.24042	0.316696	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	10.6106
8.05096	-6.25808	-2.25464	2.25499	0.3149	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.464085
8.14189	-6.42599	-3.28574	2.23669	0.274543	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	16.9001
8.24901	-6.56028	-3.29894	2.24934	0.272936	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.473228
8.29478	-6.66222	-2.04975	2.23618	0.237677	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	17.7284
8.3672	-6.75555	-2.06257	2.24726	0.235115	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.659966
8.4372	-6.91474	-2.77648	2.21623	0.184515	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	15.7932
8.5218	-7.02965	-2.78613	2.22294	0.181412	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.879233
8.58087	-7.17629	-2.92556	2.19397	0.136447	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	8.80419
8.66722	-7.29686	-2.93007	2.19984	0.135248	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.126819
8.72962	-7.44953	-2.97485	2.17068	0.0923218	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	7.178
8.81351	-7.5751	-2.98176	2.17325	0.0898202	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.457239
8.84222	-7.68888	-2.23998	2.14153	0.0461013	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	12.2768
8.90093	-7.78398	-2.2425	2.14216	0.0441486	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.274446
8.99463	-7.96881	-3.53062	2.12528	0.0222853	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	18.016
9.08673	-8.11988	-3.53321	2.12525	0.0209137	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.121538
9.12027	-8.22731	-2.42537	2.10179	-0.00954463	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	14.4807
9.18065	-8.33224	-2.42628	2.10057	-0.0104096	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0470741
9.24101	-8.46856	-2.52663	2.08535	-0.0275379	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	1.4613
9.30773	-8.59112	-2.53098	2.08209	-0.0295652	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.261405
9.34639	-8.74246	-2.58116	2.04722	-0.0677385	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	6.45377
9.41032	-8.87196	-2.59014	2.04126	-0.0703594	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.448054
9.4613	-9.05341	-3.16522	2.00637	-0.105987	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	8.49707
9.52373	-9.19706	-3.1671	1.99866	-0.10869	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.3921
9.54395	-9.32186	-2.21937	1.96428	-0.142907	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	11.5697
9.58939	-9.43444	-2.21906	1.95605	-0.143307	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.00980923
9.63042	-9.58441	-2.57512	1.93313	-0.160146	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	2.13329
9.67802	-9.71792	-2.57934	1.92268	-0.161991	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.175429
9.72168	-9.88344	-2.88394	1.90094	-0.176115	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	1.58812
9.771	-10.0339	-2.88504	1.89039	-0.177045	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0386261
9.78488	-10.1637	-2.32173	1.858	-0.203401	9.69256	-10.1336	9.75	-10.2	0	-2.73106	4.86798
9.81793	-10.2887	-2.33135	1.84434	-0.2062	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.363392
9.85322	-10.4774	-3.26803	1.82063	-0.220264	9.82419	-10.5024	9.8	-10.5	1	-2.99999	8.348
9.88928	-10.6351	-3.26955	1.80775	-0.22224	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.163993
9.8992	-10.7784	-2.83748	1.77725	-0.245114	9.825	-10.7525	9.85	-10.8	0	-3.00047	3.3582
9.92361	-10.9183	-2.84482	1.76232	-0.248033	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.331092
9.90485	-11.0233	-1.90816	1.71738	-0.286268	9.91881	-11.1448	9.85	-11.05	0	-1.9956	14.0316
9.91545	-11.1188	-1.91413	1.70114	-0.288307	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.185393
9.90978	-11.2731	-2.37346	1.66422	-0.311056	9.83851	-11.2795	9.85	-11.3	0	-2.73184	4.02251
9.91704	-11.4042	-2.38301	1.64441	-0.313937	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.376947
9.889	-11.5601	-2.49128	1.59474	-0.35103	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	6.25209
9.88437	-11.6863	-2.50686	1.57268	-0.355741	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.947373
9.8487	-11.8767	-2.85562	1.52198	-0.389384	9.77699	-11.9246	9.75	-11.9	0	-2.73084	5.97675
9.83458	-12.0326	-2.86339	1.49781	-0.392216	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.284172
